success,trial_type,trial_index,time_elapsed,internal_node_id,STUDY_ID,PROLIFIC_PID,SESSION_ID,FP,bonus,draw_light,RT,response,correct_response,test_part,correct,rt,responses
,p5card,155,341743,0.0-5.0-0.75,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,0.0,376.74999982118607,f,f,test,1.0,,
,p5feedback,156,342219,0.0-5.0-1.75,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,,,,,,,,
,p5card,157,346026,0.0-5.0-0.76,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,0.0,1290.335000026971,j,f,test,0.0,,
,p5feedback,158,346388,0.0-5.0-1.76,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,,,,,,,,
,p5card,159,349493,0.0-5.0-0.77,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,1.0,750.5550000350922,j,j,test,1.0,,
,p5feedback,160,349942,0.0-5.0-1.77,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,,,,,,,,
,p5card,161,352742,0.0-5.0-0.78,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,1.0,480.9949998743832,j,j,test,1.0,,
,p5feedback,162,355653,0.0-5.0-1.78,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,,,,,,,,
,p5card,163,358675,0.0-5.0-0.79,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,0.0,678.0450001824647,f,f,test,1.0,,
,p5feedback,164,359565,0.0-5.0-1.79,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,,,,,,,,
,p5card,165,363274,0.0-5.0-0.80,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,1.0,1381.5250000916421,j,j,test,1.0,,
,p5feedback,166,364860,0.0-5.0-1.80,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,,,,,,,,
,p5card,167,367724,0.0-5.0-0.81,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,0.0,410.08999990299344,j,f,test,0.0,,
,p5feedback,168,369226,0.0-5.0-1.81,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,,,,,,,,
,p5card,169,371891,0.0-5.0-0.82,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,1.0,381.92000007256866,f,j,test,0.0,,
,p5feedback,170,371950,0.0-5.0-1.82,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,,,,,,,,
,p5card,171,374390,0.0-5.0-0.83,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,0.0,109.62000000290573,j,f,test,0.0,,
,p5feedback,172,374992,0.0-5.0-1.83,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,,,,,,,,
,p5card,173,377640,0.0-5.0-0.84,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,1.0,367.15999990701675,j,j,test,1.0,,
,p5feedback,174,378071,0.0-5.0-1.84,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,,,,,,,,
,p5card,175,380891,0.0-5.0-0.85,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,0.0,455.3000000305474,j,f,test,0.0,,
,p5feedback,176,382188,0.0-5.0-1.85,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,,,,,,,,
,p5card,177,384640,0.0-5.0-0.86,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,0.0,154.8549998551607,j,f,test,0.0,,
,p5feedback,178,385964,0.0-5.0-1.86,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,,,,,,,,
,p5card,179,388655,0.0-5.0-0.87,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,1.0,434.9950000178069,j,j,test,1.0,,
,p5feedback,180,389331,0.0-5.0-1.87,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,,,,,,,,
,p5card,181,392239,0.0-5.0-0.88,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,0.0,591.4500001817942,j,f,test,0.0,,
,p5feedback,182,392661,0.0-5.0-1.88,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,,,,,,,,
,p5card,183,395505,0.0-5.0-0.89,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,1.0,543.6799998860806,j,j,test,1.0,,
,p5feedback,184,397486,0.0-5.0-1.89,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,,,,,,,,
,survey-text,185,412485,0.0-6.0,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,,,,,,,14993.650000076741,"{""best_guess"":"" i think it was random""}"
,survey-text,186,416620,0.0-7.0,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,,,,,,,4133.184999926016,"{""worker_comments"":""""}"
,p5Text,187,419780,0.0-8.0,5f004f090329ec14b5f49015,5df35eebc12a3623d578f307,5f005ccdafb92f000c028644,False,0.42,,,,,,,,
1.0,fullscreen,0,7478,0.0-0.0,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5Text,1,14008,0.0-1.0,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5Text,2,15649,0.0-2.0,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5Text,3,40574,0.0-3.0,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5Text,4,46429,0.0-4.0,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,5,51901,0.0-5.0-0.0,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,1.0,,,j,test,,,
,p5feedback,6,54296,0.0-5.0-1.0,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,7,57509,0.0-5.0-0.1,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,0.0,760.6649999506772,j,f,test,0.0,,
,p5feedback,8,60922,0.0-5.0-1.1,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,9,63969,0.0-5.0-0.2,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,0.0,664.7700001485646,f,f,test,1.0,,
,p5feedback,10,65217,0.0-5.0-1.2,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,11,68107,0.0-5.0-0.3,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,1.0,430.5400000885129,j,j,test,1.0,,
,p5feedback,12,71208,0.0-5.0-1.3,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,13,77989,0.0-5.0-0.4,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,0.0,4259.564999956638,j,f,test,0.0,,
,p5feedback,14,79615,0.0-5.0-1.4,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,15,97330,0.0-5.0-0.5,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,1.0,15184.439999982715,j,j,test,1.0,,
,p5feedback,16,99044,0.0-5.0-1.5,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,17,107529,0.0-5.0-0.6,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,1.0,6074.264999944717,j,j,test,1.0,,
,p5feedback,18,109123,0.0-5.0-1.6,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,19,112235,0.0-5.0-0.7,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,0.0,611.8600000627339,f,f,test,1.0,,
,p5feedback,20,113846,0.0-5.0-1.7,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,21,117159,0.0-5.0-0.8,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,0.0,518.2900000363588,j,f,test,0.0,,
,p5feedback,22,118517,0.0-5.0-1.8,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,23,123266,0.0-5.0-0.9,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,1.0,2305.0349997356534,j,j,test,1.0,,
,p5feedback,24,125444,0.0-5.0-1.9,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,25,128507,0.0-5.0-0.10,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,0.0,627.660000231117,f,f,test,1.0,,
,p5feedback,26,131592,0.0-5.0-1.10,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,27,134682,0.0-5.0-0.11,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,1.0,619.6050001308322,f,j,test,0.0,,
,p5feedback,28,136045,0.0-5.0-1.11,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,29,139288,0.0-5.0-0.12,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,1.0,833.4349999204278,f,j,test,0.0,,
,p5feedback,30,140403,0.0-5.0-1.12,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,31,143362,0.0-5.0-0.13,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,0.0,585.2200002409518,f,f,test,1.0,,
,p5feedback,32,144896,0.0-5.0-1.13,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,33,148185,0.0-5.0-0.14,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,1.0,696.1349998600781,j,j,test,1.0,,
,p5feedback,34,149570,0.0-5.0-1.14,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,35,152659,0.0-5.0-0.15,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,0.0,646.5799999423325,f,f,test,1.0,,
,p5feedback,36,154202,0.0-5.0-1.15,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,37,157464,0.0-5.0-0.16,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,1.0,779.0599996224046,f,j,test,0.0,,
,p5feedback,38,158742,0.0-5.0-1.16,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,39,161720,0.0-5.0-0.17,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,0.0,583.3799997344613,j,f,test,0.0,,
,p5feedback,40,162750,0.0-5.0-1.17,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,41,165710,0.0-5.0-0.18,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,0.0,540.3599999845028,f,f,test,1.0,,
,p5feedback,42,167120,0.0-5.0-1.18,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,43,170382,0.0-5.0-0.19,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,1.0,857.7299998141825,f,j,test,0.0,,
,p5feedback,44,171193,0.0-5.0-1.19,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,45,174238,0.0-5.0-0.20,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,0.0,610.3499997407198,j,f,test,0.0,,
,p5feedback,46,175065,0.0-5.0-1.20,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,47,177992,0.0-5.0-0.21,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,1.0,598.2450000010431,f,j,test,0.0,,
,p5feedback,48,179028,0.0-5.0-1.21,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,49,182014,0.0-5.0-0.22,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,0.0,400.859999936074,f,f,test,1.0,,
,p5feedback,50,183451,0.0-5.0-1.22,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,51,186505,0.0-5.0-0.23,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,1.0,666.9049998745322,f,j,test,0.0,,
,p5feedback,52,187547,0.0-5.0-1.23,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,53,190994,0.0-5.0-0.24,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,1.0,838.8649998232722,j,j,test,1.0,,
,p5feedback,54,192309,0.0-5.0-1.24,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,55,195266,0.0-5.0-0.25,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,0.0,518.9149999059737,f,f,test,1.0,,
,p5feedback,56,197065,0.0-5.0-1.25,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,57,200205,0.0-5.0-0.26,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,1.0,626.2749996967614,f,j,test,0.0,,
,p5feedback,58,201465,0.0-5.0-1.26,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,59,204611,0.0-5.0-0.27,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,0.0,600.5299999378622,f,f,test,1.0,,
,p5feedback,60,206559,0.0-5.0-1.27,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,61,209618,0.0-5.0-0.28,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,1.0,456.18500001728535,f,j,test,0.0,,
,p5feedback,62,211372,0.0-5.0-1.28,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,63,214459,0.0-5.0-0.29,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,0.0,613.9549999497831,j,f,test,0.0,,
,p5feedback,64,215469,0.0-5.0-1.29,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,65,218548,0.0-5.0-0.30,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,1.0,767.8050003014505,j,j,test,1.0,,
,p5feedback,66,219807,0.0-5.0-1.30,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,67,222887,0.0-5.0-0.31,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,0.0,663.6249995790422,f,f,test,1.0,,
,p5feedback,68,225216,0.0-5.0-1.31,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,69,228695,0.0-5.0-0.32,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,0.0,379.6899998560548,j,f,test,0.0,,
,p5feedback,70,229536,0.0-5.0-1.32,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,71,232616,0.0-5.0-0.33,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,1.0,748.0850000865757,f,j,test,0.0,,
,p5feedback,72,233492,0.0-5.0-1.33,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,73,236388,0.0-5.0-0.34,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,0.0,383.31500021740794,f,f,test,1.0,,
,p5feedback,74,237736,0.0-5.0-1.34,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,75,241162,0.0-5.0-0.35,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,1.0,957.179999910295,j,j,test,1.0,,
,p5feedback,76,241904,0.0-5.0-1.35,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,77,245101,0.0-5.0-0.36,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,1.0,733.839999884367,f,j,test,0.0,,
,p5feedback,78,246578,0.0-5.0-1.36,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,79,249657,0.0-5.0-0.37,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,0.0,497.41500010713935,j,f,test,0.0,,
,p5feedback,80,250098,0.0-5.0-1.37,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,81,253244,0.0-5.0-0.38,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,0.0,759.4300000928342,f,f,test,1.0,,
,p5feedback,82,254881,0.0-5.0-1.38,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,83,258052,0.0-5.0-0.39,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,1.0,725.7250002585351,f,j,test,0.0,,
,p5feedback,84,258613,0.0-5.0-1.39,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,85,261824,0.0-5.0-0.40,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,1.0,681.8800000473857,f,j,test,0.0,,
,p5feedback,86,262635,0.0-5.0-1.40,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,87,265730,0.0-5.0-0.41,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,0.0,705.2250001579523,j,f,test,0.0,,
,p5feedback,88,266330,0.0-5.0-1.41,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,89,269535,0.0-5.0-0.42,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,1.0,782.7149997465312,f,j,test,0.0,,
,p5feedback,90,270293,0.0-5.0-1.42,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,91,273289,0.0-5.0-0.43,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,0.0,622.8650002740324,j,f,test,0.0,,
,p5feedback,92,273836,0.0-5.0-1.43,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,93,276928,0.0-5.0-0.44,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,0.0,646.5649995952845,j,f,test,0.0,,
,p5feedback,94,277753,0.0-5.0-1.44,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,95,280666,0.0-5.0-0.45,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,1.0,533.7799997068942,j,j,test,1.0,,
,p5feedback,96,282319,0.0-5.0-1.45,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,97,285890,0.0-5.0-0.46,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,0.0,1015.8500000834465,j,f,test,0.0,,
,p5feedback,98,286335,0.0-5.0-1.46,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,99,289395,0.0-5.0-0.47,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,1.0,639.1949998214841,j,j,test,1.0,,
,p5feedback,100,290754,0.0-5.0-1.47,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,101,293617,0.0-5.0-0.48,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,0.0,437.00999999418855,j,f,test,0.0,,
,p5feedback,102,294461,0.0-5.0-1.48,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,103,297306,0.0-5.0-0.49,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,1.0,546.9150003045797,j,j,test,1.0,,
,p5feedback,104,298657,0.0-5.0-1.49,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,105,301596,0.0-5.0-0.50,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,1.0,430.5950002744794,j,j,test,1.0,,
,p5feedback,106,303228,0.0-5.0-1.50,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,107,306268,0.0-5.0-0.51,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,0.0,414.4099997356534,f,f,test,1.0,,
,p5feedback,108,307997,0.0-5.0-1.51,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,109,311091,0.0-5.0-0.52,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,0.0,499.79000026360154,f,f,test,1.0,,
,p5feedback,110,312505,0.0-5.0-1.52,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,111,315431,0.0-5.0-0.53,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,1.0,451.8349999561906,j,j,test,1.0,,
,p5feedback,112,316957,0.0-5.0-1.53,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,113,319986,0.0-5.0-0.54,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,0.0,469.1650001332164,j,f,test,0.0,,
,p5feedback,114,320664,0.0-5.0-1.54,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,115,324676,0.0-5.0-0.55,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,1.0,370.18000008538365,j,j,test,1.0,,
,p5feedback,116,326487,0.0-5.0-1.55,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,117,329618,0.0-5.0-0.56,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,0.0,372.26999970152974,j,f,test,0.0,,
,p5feedback,118,331244,0.0-5.0-1.56,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,119,334557,0.0-5.0-0.57,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,1.0,632.2750002145767,f,j,test,0.0,,
,p5feedback,120,336041,0.0-5.0-1.57,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
,p5card,121,339448,0.0-5.0-0.58,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,1.0,478.60000003129244,j,j,test,1.0,,
,p5feedback,122,342493,0.0-5.0-1.58,5f004f090329ec14b5f49015,5dafea4de40355001651fa2f,5f005dac0658791610d422c3,False,0.43,,,,,,,,
