success,trial_type,trial_index,time_elapsed,internal_node_id,STUDY_ID,PROLIFIC_PID,SESSION_ID,FP,bonus,draw_light,correct_response,test_part,RT,response,correct,rt,responses
,p5feedback,26,118137,0.0-5.0-1.10,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,27,123596,0.0-5.0-0.11,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,2811.4849999547005,j,0.0,,
,p5feedback,28,124358,0.0-5.0-1.11,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,29,130529,0.0-5.0-0.12,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,3530.514999991283,f,1.0,,
,p5feedback,30,131732,0.0-5.0-1.12,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,31,136278,0.0-5.0-0.13,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,1875.8549999911338,f,0.0,,
,p5feedback,32,137130,0.0-5.0-1.13,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,33,141279,0.0-5.0-0.14,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,1579.7399999573827,f,1.0,,
,p5feedback,34,142301,0.0-5.0-1.14,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,35,146596,0.0-5.0-0.15,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,1293.6200000112876,j,1.0,,
,p5feedback,36,147405,0.0-5.0-1.15,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,37,151112,0.0-5.0-0.16,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,1103.525000042282,j,0.0,,
,p5feedback,38,151852,0.0-5.0-1.16,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,39,156412,0.0-5.0-0.17,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,1910.8499999856576,f,0.0,,
,p5feedback,40,158720,0.0-5.0-1.17,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,41,162578,0.0-5.0-0.18,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,1273.3749999897555,f,1.0,,
,p5feedback,42,163207,0.0-5.0-1.18,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,43,169745,0.0-5.0-0.19,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,3938.0449999589473,j,1.0,,
,p5feedback,44,170403,0.0-5.0-1.19,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,45,173961,0.0-5.0-0.20,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,892.664999992121,f,0.0,,
,p5feedback,46,174590,0.0-5.0-1.20,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,47,177545,0.0-5.0-0.21,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,363.370000035502,j,0.0,,
,p5feedback,48,178199,0.0-5.0-1.21,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,49,182060,0.0-5.0-0.22,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,985.1800000178628,f,1.0,,
,p5feedback,50,182965,0.0-5.0-1.22,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,51,186345,0.0-5.0-0.23,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,805.8149999706075,f,0.0,,
,p5feedback,52,186969,0.0-5.0-1.23,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,53,190578,0.0-5.0-0.24,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,937.1299999766052,j,1.0,,
,p5feedback,54,191320,0.0-5.0-1.24,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,55,195428,0.0-5.0-0.25,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,1523.9650000003166,f,1.0,,
,p5feedback,56,195972,0.0-5.0-1.25,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,57,199526,0.0-5.0-0.26,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,952.7700000326149,j,0.0,,
,p5feedback,58,200170,0.0-5.0-1.26,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,59,204877,0.0-5.0-0.27,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,2011.609999986831,f,0.0,,
,p5feedback,60,205285,0.0-5.0-1.27,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,61,209727,0.0-5.0-0.28,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,1834.2699999921024,f,1.0,,
,p5feedback,62,210210,0.0-5.0-1.28,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,63,214627,0.0-5.0-0.29,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,1818.9699999638833,j,1.0,,
,p5feedback,64,215090,0.0-5.0-1.29,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,65,219894,0.0-5.0-0.30,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,2046.074999962002,j,0.0,,
,p5feedback,66,220411,0.0-5.0-1.30,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,67,224093,0.0-5.0-0.31,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,1109.249999979511,f,0.0,,
,p5feedback,68,224679,0.0-5.0-1.31,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,69,231935,0.0-5.0-0.32,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,1691.9099999940954,j,0.0,,
,p5feedback,70,233305,0.0-5.0-1.32,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,71,239579,0.0-5.0-0.33,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,,,,,
,p5feedback,72,251567,0.0-5.0-1.33,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,73,256209,0.0-5.0-0.34,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,1365.8299999660812,j,0.0,,
,p5feedback,74,258287,0.0-5.0-1.34,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,75,262475,0.0-5.0-0.35,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,1329.265000007581,j,1.0,,
,p5feedback,76,263601,0.0-5.0-1.35,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,77,268645,0.0-5.0-0.36,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,2287.949999968987,f,0.0,,
,p5feedback,78,269356,0.0-5.0-1.36,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,79,275491,0.0-5.0-0.37,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,3123.970000015106,f,1.0,,
,p5feedback,80,276452,0.0-5.0-1.37,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,81,282027,0.0-5.0-0.38,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,2933.179999992717,f,0.0,,
,p5feedback,82,282556,0.0-5.0-1.38,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,83,288060,0.0-5.0-0.39,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,2421.379999956116,j,0.0,,
,p5feedback,84,288730,0.0-5.0-1.39,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,85,294458,0.0-5.0-0.40,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,3104.250000033062,f,1.0,,
,p5feedback,86,295171,0.0-5.0-1.40,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,87,302010,0.0-5.0-0.41,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,3746.9599999603815,f,0.0,,
,p5feedback,88,302513,0.0-5.0-1.41,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,89,306677,0.0-5.0-0.42,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,1573.6899999901652,j,0.0,,
,p5feedback,90,307361,0.0-5.0-1.42,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,91,311126,0.0-5.0-0.43,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,1185.814999975264,j,1.0,,
,p5feedback,92,311632,0.0-5.0-1.43,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,93,315942,0.0-5.0-0.44,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,1698.6699999542907,f,1.0,,
,p5feedback,94,316517,0.0-5.0-1.44,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,95,322510,0.0-5.0-0.45,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,3325.8700000005774,j,1.0,,
,p5feedback,96,323020,0.0-5.0-1.45,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,97,329693,0.0-5.0-0.46,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,3789.6250000339933,f,1.0,,
,p5feedback,98,330406,0.0-5.0-1.46,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,99,335407,0.0-5.0-0.47,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,2001.079999958165,j,1.0,,
,p5feedback,100,336006,0.0-5.0-1.47,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,101,340076,0.0-5.0-0.48,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,1428.0699999653734,j,0.0,,
,p5feedback,102,340746,0.0-5.0-1.48,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,103,347406,0.0-5.0-0.49,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,3737.7850000048056,f,0.0,,
,p5feedback,104,347851,0.0-5.0-1.49,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,105,351506,0.0-5.0-0.50,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,1037.3600000166334,j,0.0,,
,p5feedback,106,351779,0.0-5.0-1.50,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,107,355423,0.0-5.0-0.51,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,945.2600000076927,j,1.0,,
,p5feedback,108,355837,0.0-5.0-1.51,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,109,359739,0.0-5.0-0.52,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,1245.8150000311434,f,1.0,,
,p5feedback,110,360263,0.0-5.0-1.52,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,111,366192,0.0-5.0-0.53,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,3116.6500000399537,f,0.0,,
,p5feedback,112,366649,0.0-5.0-1.53,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,113,370142,0.0-5.0-0.54,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,815.2700000209734,j,1.0,,
,p5feedback,114,370671,0.0-5.0-1.54,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,115,375356,0.0-5.0-0.55,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,1995.9149999776855,f,1.0,,
,p5feedback,116,375986,0.0-5.0-1.55,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,117,380358,0.0-5.0-0.56,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,1716.7149999877438,j,1.0,,
,p5feedback,118,380981,0.0-5.0-1.56,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,119,385306,0.0-5.0-0.57,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,1555.4899999988265,f,1.0,,
,p5feedback,120,385965,0.0-5.0-1.57,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,121,391475,0.0-5.0-0.58,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,2906.5950000076555,f,0.0,,
,p5feedback,122,392073,0.0-5.0-1.58,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,123,396773,0.0-5.0-0.59,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,1908.980000007432,j,0.0,,
,p5feedback,124,397355,0.0-5.0-1.59,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,125,401241,0.0-5.0-0.60,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,648.2299999915995,j,0.0,,
,p5feedback,126,401651,0.0-5.0-1.60,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,127,405875,0.0-5.0-0.61,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,1160.7399999629706,j,1.0,,
,p5feedback,128,406430,0.0-5.0-1.61,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,129,409891,0.0-5.0-0.62,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,842.2599999466911,j,1.0,,
,p5feedback,130,410596,0.0-5.0-1.62,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,131,414609,0.0-5.0-0.63,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,1404.7100000316277,j,0.0,,
,p5feedback,132,415014,0.0-5.0-1.63,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,133,418291,0.0-5.0-0.64,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,585.3149999747984,j,1.0,,
,p5feedback,134,419012,0.0-5.0-1.64,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,135,422372,0.0-5.0-0.65,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,735.2899999823421,j,0.0,,
,p5feedback,136,422846,0.0-5.0-1.65,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,137,427241,0.0-5.0-0.66,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,1428.635000018403,f,0.0,,
,p5feedback,138,427817,0.0-5.0-1.66,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,139,431908,0.0-5.0-0.67,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,1393.1650000158697,f,1.0,,
,p5feedback,140,432479,0.0-5.0-1.67,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,141,436274,0.0-5.0-0.68,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,939.4699999829754,j,1.0,,
,p5feedback,142,436951,0.0-5.0-1.68,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,143,440874,0.0-5.0-0.69,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,1288.0500000319444,f,1.0,,
,p5feedback,144,441454,0.0-5.0-1.69,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,145,445058,0.0-5.0-0.70,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,905.9200000483543,j,1.0,,
,p5feedback,146,445652,0.0-5.0-1.70,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,147,450391,0.0-5.0-0.71,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,1874.6699999901466,f,1.0,,
,p5feedback,148,450920,0.0-5.0-1.71,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,149,457557,0.0-5.0-0.72,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,3909.6750000026077,f,1.0,,
,p5feedback,150,458033,0.0-5.0-1.72,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,151,462257,0.0-5.0-0.73,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,1101.0349999996834,f,0.0,,
,p5feedback,152,462770,0.0-5.0-1.73,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,153,466639,0.0-5.0-0.74,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,1142.7300000214018,f,0.0,,
,p5feedback,154,467028,0.0-5.0-1.74,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,155,472105,0.0-5.0-0.75,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,1816.919999953825,j,0.0,,
,p5feedback,156,472520,0.0-5.0-1.75,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,157,476553,0.0-5.0-0.76,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,1113.019999989774,f,0.0,,
,p5feedback,158,477003,0.0-5.0-1.76,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,159,480570,0.0-5.0-0.77,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,966.9649999705143,f,1.0,,
,p5feedback,160,481283,0.0-5.0-1.77,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,161,487173,0.0-5.0-0.78,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,1.0,j,test,3249.889999977313,f,0.0,,
,p5feedback,162,487732,0.0-5.0-1.78,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,163,491337,0.0-5.0-0.79,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,773.1800000183284,f,1.0,,
,p5feedback,164,492437,0.0-5.0-1.79,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
,p5card,165,496606,0.0-5.0-0.80,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,0.0,f,test,1217.1099999686703,f,1.0,,
,p5feedback,166,497296,0.0-5.0-1.80,5eff7cd152e3fd04e8afe0dc,5e86fd4f3f064032f960efe0,5f0024f0d2fab6126220461b,True,0.44,,,,,,,,
