,target,target_present,set_size,response,search_time,correct
26023,O,1,4,1,4,1
26024,O,1,4,1,5,1
26025,O,1,4,1,2,1
26026,O,1,4,1,6,1
26027,O,1,4,1,2,1
26028,O,1,4,0,3,0
26029,O,1,4,1,5,1
26030,O,1,4,1,3,1
26031,O,1,4,1,3,1
26032,O,1,4,0,2,0
26033,O,1,4,1,5,1
26034,O,1,4,1,3,1
26035,O,1,4,0,6,0
26036,O,1,4,1,3,1
26037,O,1,4,1,2,1
26038,O,1,4,0,16,0
26039,O,1,4,1,2,1
26040,O,1,4,0,4,0
26041,O,1,4,1,4,1
26042,O,1,4,1,2,1
26043,O,1,4,0,2,0
26044,O,1,4,1,5,1
26045,O,1,4,1,8,1
26046,O,1,4,1,2,1
26047,O,1,4,1,2,1
26048,O,1,4,1,3,1
26049,O,1,4,1,6,1
26050,O,1,4,1,6,1
26051,O,1,4,1,4,1
26052,O,1,4,1,4,1
26053,O,1,4,1,2,1
26054,O,1,4,1,2,1
26055,O,1,4,1,2,1
26056,O,1,4,0,4,0
26057,O,1,4,1,2,1
26058,O,1,4,0,2,0
26059,O,1,4,1,2,1
26060,O,1,4,0,2,0
26061,O,1,4,1,9,1
26062,O,1,4,1,3,1
26063,O,1,4,0,4,0
26064,O,1,4,1,2,1
26065,O,1,4,1,2,1
26066,O,1,4,1,3,1
26067,O,1,4,1,2,1
26068,O,1,4,1,2,1
26069,O,1,4,1,5,1
26070,O,1,4,1,4,1
26071,O,1,4,1,4,1
26072,O,1,4,0,2,0
26073,O,1,4,1,3,1
26074,O,1,4,1,2,1
26075,O,1,4,1,5,1
26076,O,1,4,1,2,1
26077,O,1,4,1,2,1
26078,O,1,4,1,3,1
26079,O,1,4,1,3,1
26080,O,1,4,1,2,1
26081,O,1,4,1,2,1
26082,O,1,4,1,3,1
26083,O,1,4,1,2,1
26084,O,1,4,1,4,1
26085,O,1,4,1,3,1
26086,O,1,4,1,2,1
26087,O,1,4,1,3,1
26088,O,1,4,1,3,1
26089,O,1,4,1,2,1
26090,O,1,4,1,3,1
26091,O,1,4,0,2,0
26092,O,1,4,1,2,1
26093,O,1,4,1,2,1
26094,O,1,4,1,2,1
26095,O,1,4,1,3,1
26096,O,1,4,1,6,1
26097,O,1,4,1,2,1
26098,O,1,4,1,5,1
26099,O,1,4,1,6,1
26100,O,1,4,1,3,1
26101,O,1,4,1,4,1
26102,O,1,4,1,2,1
26103,O,1,4,0,2,0
26104,O,1,4,0,2,0
26105,O,1,4,1,3,1
26106,O,1,4,1,9,1
26107,O,1,4,1,2,1
26108,O,1,4,1,3,1
26109,O,1,4,1,3,1
26110,O,1,4,1,7,1
26111,O,1,4,0,4,0
26112,O,1,4,1,2,1
26113,O,1,4,1,7,1
26114,O,1,4,0,3,0
26115,O,1,4,1,4,1
26116,O,1,4,1,6,1
26117,O,1,4,0,3,0
26118,O,1,4,1,2,1
26119,O,1,4,1,2,1
26120,O,1,4,1,2,1
26121,O,1,4,1,3,1
26122,O,1,4,1,2,1
26123,O,1,4,0,3,0
26124,O,1,4,1,3,1
26125,O,1,4,1,2,1
26126,O,1,4,1,6,1
26127,O,1,4,1,5,1
26128,O,1,4,1,3,1
26129,O,1,4,1,5,1
26130,O,1,4,1,7,1
26131,O,1,4,1,2,1
26132,O,1,4,1,5,1
26133,O,1,4,1,2,1
26134,O,1,4,1,5,1
26135,O,1,4,1,8,1
26136,O,1,4,0,2,0
26137,O,1,4,1,3,1
26138,O,1,4,0,3,0
26139,O,1,4,1,7,1
26140,O,1,4,0,2,0
26141,O,1,4,1,4,1
26142,O,1,4,1,4,1
26143,O,1,4,1,3,1
26144,O,1,4,1,2,1
26145,O,1,4,1,2,1
26146,O,1,4,1,3,1
26147,O,1,4,1,5,1
26148,O,1,4,1,4,1
26149,O,1,4,1,2,1
26150,O,1,4,1,8,1
26151,O,1,4,0,3,0
26152,O,1,4,0,2,0
26153,O,1,4,1,4,1
26154,O,1,4,0,3,0
26155,O,1,4,1,3,1
26156,O,1,4,1,4,1
26157,O,1,4,1,2,1
26158,O,1,4,0,2,0
26159,O,1,4,1,2,1
26160,O,1,4,1,3,1
26161,O,1,4,1,4,1
26162,O,1,4,1,8,1
26163,O,1,4,1,2,1
26164,O,1,4,0,2,0
26165,O,1,4,1,2,1
26166,O,1,4,1,3,1
26167,O,1,4,1,2,1
26168,O,1,4,1,2,1
26169,O,1,4,1,3,1
26170,O,1,4,1,5,1
26171,O,1,4,0,5,0
26172,O,1,4,1,4,1
26173,O,1,4,0,3,0
26174,O,1,4,1,2,1
26175,O,1,4,0,2,0
26176,O,1,4,1,2,1
26177,O,1,4,1,2,1
26178,O,1,4,1,2,1
26179,O,1,4,1,3,1
26180,O,1,4,1,3,1
26181,O,1,4,1,2,1
26182,O,1,4,1,3,1
26183,O,1,4,1,3,1
26184,O,1,4,1,4,1
26185,O,1,4,0,5,0
26186,O,1,4,1,5,1
26187,O,1,4,1,6,1
26188,O,1,4,1,2,1
26189,O,1,4,1,2,1
26190,O,1,4,1,2,1
26191,O,1,4,1,6,1
26192,O,1,4,1,4,1
26193,O,1,4,0,4,0
26194,O,1,4,1,2,1
26195,O,1,4,1,3,1
26196,O,1,4,1,9,1
26197,O,1,4,0,2,0
26198,O,1,4,1,4,1
26199,O,1,4,1,5,1
26200,O,1,4,1,3,1
26201,O,1,4,1,6,1
26202,O,1,4,1,2,1
26203,O,1,4,1,7,1
26204,O,1,4,1,3,1
26205,O,1,4,0,2,0
26206,O,1,4,0,5,0
26207,O,1,4,1,2,1
26208,O,1,4,1,3,1
26209,O,1,4,1,4,1
26210,O,1,4,1,7,1
26211,O,1,4,1,8,1
26212,O,1,4,1,2,1
26213,O,1,4,1,5,1
26214,O,1,4,1,2,1
26215,O,1,4,1,2,1
26216,O,1,4,0,3,0
26217,O,1,4,1,4,1
26218,O,1,4,1,15,1
26219,O,1,4,0,3,0
26220,O,1,4,1,3,1
26221,O,1,4,1,2,1
26222,O,1,4,1,7,1
26223,O,1,4,1,5,1
26224,O,1,4,1,5,1
26225,O,1,4,1,2,1
26226,O,1,4,1,4,1
26227,O,1,4,1,2,1
26228,O,1,4,1,3,1
26229,O,1,4,1,2,1
26230,O,1,4,0,5,0
26231,O,1,4,1,3,1
26232,O,1,4,1,2,1
26233,O,1,4,1,2,1
26234,O,1,4,1,2,1
26235,O,1,4,1,4,1
26236,O,1,4,1,2,1
26237,O,1,4,1,2,1
26238,O,1,4,1,2,1
26239,O,1,4,1,3,1
26240,O,1,4,1,2,1
26241,O,1,4,1,7,1
26242,O,1,4,1,2,1
26243,O,1,4,0,2,0
26244,O,1,4,1,2,1
26245,O,1,4,1,2,1
26246,O,1,4,1,2,1
26247,O,1,4,1,8,1
26248,O,1,4,1,3,1
26249,O,1,4,1,3,1
26250,O,1,4,0,3,0
26251,O,1,4,1,2,1
26252,O,1,4,1,4,1
26253,O,1,4,1,3,1
26254,O,1,4,0,5,0
26255,O,1,4,0,2,0
26256,O,1,4,1,2,1
26257,O,1,4,1,2,1
26258,O,1,4,1,2,1
26259,O,1,4,0,5,0
26260,O,1,4,1,2,1
26261,O,1,4,0,4,0
26262,O,1,4,1,7,1
26263,O,1,4,1,2,1
26264,O,1,4,1,4,1
26265,O,1,4,1,2,1
26266,O,1,4,1,3,1
26267,O,1,4,1,2,1
26268,O,1,4,1,3,1
26269,O,1,4,1,3,1
26270,O,1,4,1,2,1
26271,O,1,4,1,3,1
26272,O,1,4,1,5,1
26273,O,1,4,1,5,1
26274,O,1,4,1,2,1
26275,O,1,4,1,2,1
26276,O,1,4,0,3,0
26277,O,1,4,1,6,1
26278,O,1,4,1,7,1
26279,O,1,4,1,2,1
26280,O,1,4,1,3,1
26281,O,1,4,1,2,1
26282,O,1,4,1,3,1
26283,O,1,4,1,2,1
26284,O,1,4,1,5,1
26285,O,1,4,1,2,1
26286,O,1,4,0,3,0
26287,O,1,4,1,3,1
26288,O,1,4,1,3,1
26289,O,1,4,0,3,0
26290,O,1,4,1,2,1
26291,O,1,4,1,2,1
26292,O,1,4,1,3,1
26293,O,1,4,1,4,1
26294,O,1,4,1,3,1
26295,O,1,4,0,3,0
26296,O,1,4,1,4,1
26297,O,1,4,1,3,1
26298,O,1,4,1,6,1
26299,O,1,4,1,2,1
26300,O,1,4,1,2,1
26301,O,1,4,1,3,1
26302,O,1,4,1,2,1
26303,O,1,4,1,4,1
26304,O,1,4,0,2,0
26305,O,1,4,1,3,1
26306,O,1,4,0,5,0
26307,O,1,4,1,5,1
26308,O,1,4,1,2,1
26309,O,1,4,1,2,1
26310,O,1,4,1,2,1
26311,O,1,4,1,3,1
26312,O,1,4,1,3,1
26313,O,1,4,1,2,1
26314,O,1,4,0,2,0
26315,O,1,4,1,2,1
26316,O,1,4,1,2,1
26317,O,1,4,1,3,1
26318,O,1,4,1,3,1
26319,O,1,4,0,4,0
26320,O,1,4,1,2,1
26321,O,1,4,0,2,0
26322,O,1,4,1,3,1
26323,O,1,4,1,2,1
26324,O,1,4,1,5,1
26325,O,1,4,1,2,1
26326,O,1,4,1,3,1
26327,O,1,4,0,3,0
26328,O,1,4,1,2,1
26329,O,1,4,1,6,1
26330,O,1,4,0,3,0
26331,O,1,4,1,3,1
26332,O,1,4,1,2,1
26333,O,1,4,1,9,1
26334,O,1,4,1,2,1
26335,O,1,4,1,7,1
26336,O,1,4,0,3,0
26337,O,1,4,0,8,0
26338,O,1,4,1,2,1
26339,O,1,4,1,5,1
26340,O,1,4,1,7,1
26341,O,1,4,1,3,1
26342,O,1,4,1,4,1
26343,O,1,4,1,3,1
26344,O,1,4,1,2,1
26345,O,1,4,1,2,1
26346,O,1,4,1,2,1
26347,O,1,4,1,2,1
26348,O,1,4,1,5,1
26349,O,1,4,1,2,1
26350,O,1,4,1,4,1
26351,O,1,4,1,5,1
26352,O,1,4,0,3,0
26353,O,1,4,1,4,1
26354,O,1,4,1,2,1
26355,O,1,4,1,4,1
26356,O,1,4,1,2,1
26357,O,1,4,0,3,0
26358,O,1,4,1,3,1
26359,O,1,4,1,2,1
26360,O,1,4,1,7,1
26361,O,1,4,1,2,1
26362,O,1,4,1,4,1
26363,O,1,4,1,3,1
26364,O,1,4,1,3,1
26365,O,1,4,1,2,1
26366,O,1,4,1,2,1
26367,O,1,4,1,3,1
26368,O,1,4,1,2,1
26369,O,1,4,1,4,1
26370,O,1,4,1,3,1
26371,O,1,4,0,3,0
26372,O,1,4,1,4,1
26373,O,1,4,0,4,0
26374,O,1,4,0,2,0
26375,O,1,4,1,2,1
26376,O,1,4,0,4,0
26377,O,1,4,1,4,1
26378,O,1,4,1,4,1
26379,O,1,4,0,2,0
26380,O,1,4,1,2,1
26381,O,1,4,1,3,1
26382,O,1,4,1,3,1
26383,O,1,4,1,4,1
26384,O,1,4,1,3,1
26385,O,1,4,1,2,1
26386,O,1,4,1,5,1
26387,O,1,4,1,2,1
26388,O,1,4,1,3,1
26389,O,1,4,1,3,1
26390,O,1,4,1,3,1
26391,O,1,4,1,2,1
26392,O,1,4,0,3,0
26393,O,1,4,1,4,1
26394,O,1,4,0,2,0
26395,O,1,4,1,3,1
26396,O,1,4,0,2,0
26397,O,1,4,1,2,1
26398,O,1,4,1,6,1
26399,O,1,4,0,4,0
26400,O,1,4,1,2,1
26401,O,1,4,1,3,1
26402,O,1,4,1,6,1
26403,O,1,4,0,2,0
26404,O,1,4,1,2,1
26405,O,1,4,1,3,1
26406,O,1,4,1,2,1
26407,O,1,4,1,2,1
26408,O,1,4,1,5,1
26409,O,1,4,1,4,1
26410,O,1,4,0,4,0
26411,O,1,4,1,7,1
26412,O,1,4,0,2,0
26413,O,1,4,1,3,1
26414,O,1,4,1,3,1
26415,O,1,4,0,3,0
26416,O,1,4,1,7,1
26417,O,1,4,1,3,1
26418,O,1,4,1,3,1
26419,O,1,4,1,2,1
26420,O,1,4,1,2,1
26421,O,1,4,0,7,0
26422,O,1,4,1,4,1
26423,O,1,4,1,2,1
26424,O,1,4,1,3,1
26425,O,1,4,1,6,1
26426,O,1,4,1,6,1
26427,O,1,4,1,3,1
26428,O,1,4,1,6,1
26429,O,1,4,1,3,1
26430,O,1,4,1,5,1
26431,O,1,4,1,3,1
26432,O,1,4,1,2,1
26433,O,1,4,1,2,1
26434,O,1,4,1,3,1
26435,O,1,4,0,3,0
26436,O,1,4,1,2,1
26437,O,1,4,1,2,1
26438,O,1,4,1,2,1
26439,O,1,4,0,2,0
26440,O,1,4,1,3,1
26441,O,1,4,1,2,1
26442,O,1,4,0,3,0
26443,O,1,4,0,5,0
26444,O,1,4,0,4,0
26445,O,1,4,1,2,1
26446,O,1,4,1,7,1
26447,O,1,4,1,2,1
26448,O,1,4,1,3,1
26449,O,1,4,1,4,1
26450,O,1,4,1,2,1
26451,O,1,4,1,3,1
26452,O,1,4,0,3,0
26453,O,1,4,1,3,1
26454,O,1,4,0,2,0
26455,O,1,4,1,4,1
26456,O,1,4,1,3,1
26457,O,1,4,0,5,0
26458,O,1,4,0,3,0
26459,O,1,4,0,3,0
26460,O,1,4,1,5,1
26461,O,1,4,0,4,0
26462,O,1,4,1,2,1
26463,O,1,4,1,3,1
26464,O,1,4,1,2,1
26465,O,1,4,1,5,1
26466,O,1,4,1,5,1
26467,O,1,4,1,2,1
26468,O,1,4,1,4,1
26469,O,1,4,0,4,0
26470,O,1,4,0,5,0
26471,O,1,4,0,4,0
26472,O,1,4,1,2,1
26473,O,1,4,1,2,1
26474,O,1,4,1,2,1
26475,O,1,4,1,5,1
26476,O,1,4,1,2,1
26477,O,1,4,1,2,1
26478,O,1,4,0,3,0
26479,O,1,4,1,3,1
26480,O,1,4,1,2,1
26481,O,1,4,1,4,1
26482,O,1,4,1,3,1
26483,O,1,4,1,3,1
26484,O,1,4,1,3,1
26485,O,1,4,1,2,1
26486,O,1,4,1,3,1
26487,O,1,4,1,3,1
26488,O,1,4,1,2,1
26489,O,1,4,1,6,1
26490,O,1,4,1,3,1
26491,O,1,4,1,2,1
26492,O,1,4,1,4,1
26493,O,1,4,1,5,1
26494,O,1,4,0,5,0
26495,O,1,4,1,4,1
26496,O,1,4,1,7,1
26497,O,1,4,1,5,1
26498,O,1,4,1,5,1
26499,O,1,4,1,6,1
26500,O,1,4,1,2,1
26501,O,1,4,0,3,0
26502,O,1,4,1,4,1
26503,O,1,4,0,4,0
26504,O,1,4,0,6,0
26505,O,1,4,0,6,0
26506,O,1,4,1,3,1
26507,O,1,4,0,6,0
26508,O,1,4,1,3,1
26509,O,1,4,1,3,1
26510,O,1,4,1,2,1
26511,O,1,4,1,3,1
26512,O,1,4,0,5,0
26513,O,1,4,0,2,0
26514,O,1,4,1,4,1
26515,O,1,4,1,3,1
26516,O,1,4,1,2,1
26517,O,1,4,0,5,0
26518,O,1,4,1,4,1
26519,O,1,4,1,4,1
26520,O,1,4,1,2,1
26521,O,1,4,0,7,0
26522,O,1,4,1,3,1
26523,O,1,4,1,2,1
26524,O,1,4,1,2,1
26525,O,1,4,1,2,1
26526,O,1,4,1,2,1
26527,O,1,4,1,5,1
26528,O,1,4,1,5,1
26529,O,1,4,1,2,1
26530,O,1,4,1,2,1
26531,O,1,4,0,10,0
26532,O,1,4,0,3,0
26533,O,1,4,1,2,1
26534,O,1,4,1,6,1
26535,O,1,4,1,2,1
26536,O,1,4,1,5,1
26537,O,1,4,1,3,1
26538,O,1,4,1,3,1
26539,O,1,4,1,2,1
26540,O,1,4,1,2,1
26541,O,1,4,1,5,1
26542,O,1,4,1,3,1
26543,O,1,4,1,4,1
26544,O,1,4,1,3,1
26545,O,1,4,0,3,0
26546,O,1,4,1,2,1
26547,O,1,4,0,3,0
26548,O,1,4,1,2,1
26549,O,1,4,0,8,0
26550,O,1,4,0,4,0
26551,O,1,4,0,3,0
26552,O,1,4,1,7,1
26553,O,1,4,0,7,0
26554,O,1,4,1,2,1
26555,O,1,4,1,3,1
26556,O,1,4,0,3,0
26557,O,1,4,1,9,1
26558,O,1,4,1,4,1
26559,O,1,4,1,3,1
26560,O,1,4,1,3,1
26561,O,1,4,1,2,1
26562,O,1,4,1,3,1
26563,O,1,4,1,3,1
26564,O,1,4,1,3,1
26565,O,1,4,1,2,1
26566,O,1,4,1,2,1
26567,O,1,4,1,6,1
26568,O,1,4,1,2,1
26569,O,1,4,1,3,1
26570,O,1,4,1,2,1
26571,O,1,4,1,4,1
26572,O,1,4,1,11,1
26573,O,1,4,1,3,1
26574,O,1,4,1,3,1
26575,O,1,4,0,2,0
26576,O,1,4,1,8,1
26577,O,1,4,1,2,1
26578,O,1,4,1,4,1
26579,O,1,4,1,5,1
26580,O,1,4,1,3,1
26581,O,1,4,1,2,1
26582,O,1,4,1,7,1
26583,O,1,4,1,3,1
26584,O,1,4,0,2,0
26585,O,1,4,1,3,1
26586,O,1,4,1,3,1
26587,O,1,4,1,4,1
26588,O,1,4,1,2,1
26589,O,1,4,1,3,1
26590,O,1,4,0,2,0
26591,O,1,4,1,3,1
26592,O,1,4,1,7,1
26593,O,1,4,1,3,1
26594,O,1,4,1,2,1
26595,O,1,4,1,2,1
26596,O,1,4,1,11,1
26597,O,1,4,1,2,1
26598,O,1,4,1,3,1
26599,O,1,4,1,2,1
26600,O,1,4,1,6,1
26601,O,1,4,1,3,1
26602,O,1,4,1,4,1
26603,O,1,4,1,8,1
26604,O,1,4,1,4,1
26605,O,1,4,1,4,1
26606,O,1,4,1,9,1
26607,O,1,4,0,3,0
26608,O,1,4,1,3,1
26609,O,1,4,1,4,1
26610,O,1,4,1,4,1
26611,O,1,4,1,4,1
26612,O,1,4,1,4,1
26613,O,1,4,1,8,1
26614,O,1,4,1,2,1
26615,O,1,4,0,3,0
26616,O,1,4,1,2,1
26617,O,1,4,0,2,0
26618,O,1,4,0,2,0
26619,O,1,4,1,2,1
26620,O,1,4,1,2,1
26621,O,1,4,1,7,1
26622,O,1,4,1,6,1
26623,O,1,4,1,2,1
26624,O,1,4,0,2,0
26625,O,1,4,1,2,1
26626,O,1,4,1,2,1
26627,O,1,4,1,2,1
26628,O,1,4,0,3,0
26629,O,1,4,0,3,0
26630,O,1,4,1,3,1
26631,O,1,4,1,2,1
26632,O,1,4,1,3,1
26633,O,1,4,1,3,1
26634,O,1,4,1,2,1
26635,O,1,4,1,2,1
26636,O,1,4,1,3,1
26637,O,1,4,1,3,1
26638,O,1,4,1,3,1
26639,O,1,4,1,4,1
26640,O,1,4,1,3,1
26641,O,1,4,1,4,1
26642,O,1,4,1,5,1
26643,O,1,4,1,2,1
26644,O,1,4,1,2,1
26645,O,1,4,0,3,0
26646,O,1,4,1,2,1
26647,O,1,4,1,4,1
26648,O,1,4,1,3,1
26649,O,1,4,1,4,1
26650,O,1,4,0,5,0
26651,O,1,4,1,5,1
26652,O,1,4,1,3,1
26653,O,1,4,0,3,0
26654,O,1,4,1,2,1
26655,O,1,4,1,12,1
26656,O,1,4,0,2,0
26657,O,1,4,1,5,1
26658,O,1,4,1,7,1
26659,O,1,4,1,4,1
26660,O,1,4,1,2,1
26661,O,1,4,1,6,1
26662,O,1,4,1,11,1
26663,O,1,4,1,4,1
26664,O,1,4,1,4,1
26665,O,1,4,1,4,1
26666,O,1,4,0,2,0
26667,O,1,4,1,3,1
26668,O,1,4,1,4,1
26669,O,1,4,1,2,1
26670,O,1,4,1,4,1
26671,O,1,4,1,5,1
26672,O,1,4,1,9,1
26673,O,1,4,1,5,1
26674,O,1,4,1,4,1
26675,O,1,4,1,2,1
26676,O,1,4,0,4,0
26677,O,1,4,1,3,1
26678,O,1,4,0,3,0
26679,O,1,4,1,3,1
26680,O,1,4,1,2,1
26681,O,1,4,1,2,1
26682,O,1,4,0,2,0
26683,O,1,4,1,3,1
26684,O,1,4,1,4,1
26685,O,1,4,0,3,0
26686,O,1,4,1,3,1
26687,O,1,4,1,2,1
26688,O,1,4,0,3,0
26689,O,1,4,1,2,1
26690,O,1,4,1,3,1
26691,O,1,4,1,4,1
26692,O,1,4,1,3,1
26693,O,1,4,1,3,1
26694,O,1,4,1,4,1
26695,O,1,4,1,2,1
26696,O,1,4,1,2,1
26697,O,1,4,0,3,0
26698,O,1,4,0,8,0
26699,O,1,4,1,2,1
26700,O,1,4,1,2,1
26701,O,1,4,1,3,1
26702,O,1,4,1,2,1
26703,O,1,4,0,2,0
26704,O,1,4,1,3,1
26705,O,1,4,1,2,1
26706,O,1,4,1,2,1
26707,O,1,4,1,2,1
26708,O,1,4,1,4,1
26709,O,1,4,1,5,1
26710,O,1,4,1,4,1
26711,O,1,4,1,3,1
26712,O,1,4,0,3,0
26713,O,1,4,1,3,1
26714,O,1,4,1,3,1
26715,O,1,4,1,3,1
26716,O,1,4,0,3,0
26717,O,1,4,1,7,1
26718,O,1,4,1,3,1
26719,O,1,4,0,2,0
26720,O,1,4,1,3,1
26721,O,1,4,1,3,1
26722,O,1,4,1,2,1
26723,O,1,4,1,3,1
26724,O,1,4,1,4,1
26725,O,1,4,1,2,1
26726,O,1,4,1,2,1
26727,O,1,4,0,5,0
26728,O,1,4,1,2,1
26729,O,1,4,1,4,1
26730,O,1,4,1,2,1
26731,O,1,4,0,2,0
26732,O,1,4,0,2,0
26733,O,1,4,1,9,1
26734,O,1,4,1,6,1
26735,O,1,4,1,2,1
26736,O,1,4,0,2,0
26737,O,1,4,1,5,1
26738,O,1,4,1,3,1
26739,O,1,4,1,3,1
26740,O,1,4,0,4,0
26741,O,1,4,0,2,0
26742,O,1,4,1,3,1
26743,O,1,4,1,2,1
26744,O,1,4,1,2,1
26745,O,1,4,1,3,1
26746,O,1,4,1,2,1
26747,O,1,4,1,6,1
26748,O,1,4,1,4,1
26749,O,1,4,1,7,1
26750,O,1,4,1,3,1
26751,O,1,4,1,4,1
26752,O,1,4,1,2,1
26753,O,1,4,1,5,1
26754,O,1,4,1,3,1
26755,O,1,4,0,2,0
26756,O,1,4,1,7,1
26757,O,1,4,1,6,1
26758,O,1,4,1,3,1
26759,O,1,4,1,4,1
26760,O,1,4,1,2,1
26761,O,1,4,0,2,0
26762,O,1,4,0,3,0
26763,O,1,4,1,3,1
26764,O,1,4,1,2,1
26765,O,1,4,1,3,1
26766,O,1,4,1,2,1
26767,O,1,4,1,5,1
26768,O,1,4,1,3,1
26769,O,1,4,1,2,1
26770,O,1,4,1,3,1
26771,O,1,4,1,4,1
26772,O,1,4,1,4,1
26773,O,1,4,1,2,1
26774,O,1,4,1,4,1
26775,O,1,4,1,12,1
26776,O,1,4,1,2,1
26777,O,1,4,0,3,0
26778,O,1,4,0,5,0
26779,O,1,4,0,7,0
26780,O,1,4,0,5,0
26781,O,1,4,1,3,1
26782,O,1,4,1,2,1
26783,O,1,4,1,3,1
26784,O,1,4,1,2,1
26785,O,1,4,1,2,1
26786,O,1,4,1,3,1
26787,O,1,4,0,3,0
26788,O,1,4,1,7,1
26789,O,1,4,1,3,1
26790,O,1,4,1,4,1
26791,O,1,4,0,3,0
26792,O,1,4,1,2,1
26793,O,1,4,0,2,0
26794,O,1,4,0,3,0
26795,O,1,4,1,4,1
26796,O,1,4,1,3,1
26797,O,1,4,1,2,1
26798,O,1,4,1,4,1
26799,O,1,4,1,5,1
26800,O,1,4,1,9,1
26801,O,1,4,0,2,0
26802,O,1,4,0,3,0
26803,O,1,4,1,3,1
26804,O,1,4,0,3,0
26805,O,1,4,1,3,1
26806,O,1,4,1,2,1
26807,O,1,4,0,2,0
26808,O,1,4,1,4,1
26809,O,1,4,1,2,1
26810,O,1,4,0,2,0
26811,O,1,4,1,2,1
26812,O,1,4,1,2,1
26813,O,1,4,1,4,1
26814,O,1,4,1,4,1
26815,O,1,4,0,3,0
26816,O,1,4,1,5,1
26817,O,1,4,1,2,1
26818,O,1,4,1,2,1
26819,O,1,4,1,4,1
26820,O,1,4,1,4,1
26821,O,1,4,0,2,0
26822,O,1,4,1,5,1
26823,O,1,4,1,2,1
26824,O,1,4,1,3,1
26825,O,1,4,1,2,1
26826,O,1,4,1,2,1
26827,O,1,4,1,2,1
26828,O,1,4,0,2,0
26829,O,1,4,1,3,1
26830,O,1,4,1,2,1
26831,O,1,4,1,2,1
26832,O,1,4,1,2,1
26833,O,1,4,1,3,1
26834,O,1,4,1,2,1
26835,O,1,4,0,4,0
26836,O,1,4,1,6,1
26837,O,1,4,1,4,1
26838,O,1,4,1,3,1
26839,O,1,4,0,5,0
26840,O,1,4,1,3,1
26841,O,1,4,1,4,1
26842,O,1,4,1,2,1
26843,O,1,4,0,3,0
26844,O,1,4,1,3,1
26845,O,1,4,1,4,1
26846,O,1,4,1,4,1
26847,O,1,4,1,6,1
26848,O,1,4,1,3,1
26849,O,1,4,0,2,0
26850,O,1,4,1,10,1
26851,O,1,4,0,5,0
26852,O,1,4,1,2,1
26853,O,1,4,1,6,1
26854,O,1,4,1,2,1
26855,O,1,4,1,5,1
26856,O,1,4,1,2,1
26857,O,1,4,1,2,1
26858,O,1,4,0,2,0
26859,O,1,4,1,5,1
26860,O,1,4,1,2,1
26861,O,1,4,1,4,1
26862,O,1,4,1,3,1
26863,O,1,4,1,3,1
26864,O,1,4,1,3,1
26865,O,1,4,1,3,1
26866,O,1,4,1,3,1
26867,O,1,4,0,2,0
26868,O,1,4,1,3,1
26869,O,1,4,1,3,1
26870,O,1,4,0,3,0
26871,O,1,4,1,3,1
26872,O,1,4,1,2,1
26873,O,1,4,1,3,1
26874,O,1,4,1,2,1
26875,O,1,4,1,4,1
26876,O,1,4,0,7,0
26877,O,1,4,1,3,1
26878,O,1,4,1,2,1
26879,O,1,4,1,4,1
26880,O,1,4,1,2,1
26881,O,1,4,1,2,1
26882,O,1,4,0,3,0
26883,O,1,4,0,2,0
26884,O,1,4,1,5,1
26885,O,1,4,1,2,1
26886,O,1,4,1,3,1
26887,O,1,4,0,6,0
26888,O,1,4,1,4,1
26889,O,1,4,1,3,1
26890,O,1,4,1,7,1
26891,O,1,4,1,2,1
26892,O,1,4,0,3,0
26893,O,1,4,1,5,1
26894,O,1,4,1,4,1
26895,O,1,4,0,3,0
26896,O,1,4,1,2,1
26897,O,1,4,1,2,1
26898,O,1,4,1,2,1
26899,O,1,4,1,3,1
26900,O,1,4,1,5,1
26901,O,1,4,0,2,0
26902,O,1,4,1,3,1
26903,O,1,4,0,2,0
26904,O,1,4,1,8,1
26905,O,1,4,1,4,1
26906,O,1,4,1,3,1
26907,O,1,4,1,2,1
26908,O,1,4,1,2,1
26909,O,1,4,0,2,0
26910,O,1,4,0,3,0
26911,O,1,4,0,4,0
26912,O,1,4,1,8,1
26913,O,1,4,1,5,1
26914,O,1,4,1,6,1
26915,O,1,4,1,2,1
26916,O,1,4,1,3,1
26917,O,1,4,0,3,0
26918,O,1,4,1,2,1
26919,O,1,4,1,8,1
26920,O,1,4,0,2,0
26921,O,1,4,1,2,1
26922,O,1,4,1,3,1
26923,O,1,4,1,4,1
26924,O,1,4,1,3,1
26925,O,1,4,0,3,0
26926,O,1,4,1,3,1
26927,O,1,4,0,2,0
26928,O,1,4,0,2,0
26929,O,1,4,1,4,1
26930,O,1,4,0,4,0
26931,O,1,4,0,2,0
26932,O,1,4,1,3,1
26933,O,1,4,1,2,1
26934,O,1,4,1,2,1
26935,O,1,4,1,3,1
26936,O,1,4,1,2,1
26937,O,1,4,0,3,0
26938,O,1,4,1,5,1
26939,O,1,4,1,3,1
26940,O,1,4,1,7,1
26941,O,1,4,1,5,1
26942,O,1,4,1,2,1
26943,O,1,4,0,7,0
26944,O,1,4,1,3,1
26945,O,1,4,0,2,0
26946,O,1,4,0,4,0
26947,O,1,4,1,2,1
26948,O,1,4,1,4,1
26949,O,1,4,1,6,1
26950,O,1,4,1,4,1
26951,O,1,4,0,3,0
26952,O,1,4,1,2,1
26953,O,1,4,1,2,1
26954,O,1,4,1,2,1
